Strategy report
Symbol: .AAPL210625C130
Work Time: 5/10/21, 10:15 AM - 6/22/21, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
752;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.04;5/26/21, 9:45 AM;($3.00);($235.00);0.0;
753;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.04;5/26/21, 9:45 AM;;($239.00);100.0;
754;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.98;5/26/21, 9:51 AM;($6.00);($241.00);0.0;
755;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.98;5/26/21, 9:51 AM;;($241.00);-100.0;
756;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.85;5/26/21, 10:15 AM;$13.00;($228.00);0.0;
757;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.85;5/26/21, 10:15 AM;;($229.00);100.0;
758;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.84;5/26/21, 10:16 AM;($1.00);($229.00);0.0;
759;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.84;5/26/21, 10:16 AM;;($231.00);-100.0;
760;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.88;5/26/21, 10:22 AM;($4.00);($233.00);0.0;
761;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.90;5/26/21, 10:23 AM;;($233.00);100.0;
762;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$1.98;5/26/21, 10:29 AM;$8.00;($225.00);0.0;
763;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.99;5/26/21, 10:38 AM;;($225.00);-100.0;
764;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.99;5/26/21, 10:42 AM;$0.00;($225.00);0.0;
765;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.99;5/26/21, 10:42 AM;;($223.00);100.0;
766;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.01;5/26/21, 10:43 AM;$2.00;($223.00);0.0;
767;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.01;5/26/21, 10:43 AM;;($225.00);-100.0;
768;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.01;5/26/21, 10:45 AM;$0.00;($223.00);0.0;
769;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.01;5/26/21, 10:45 AM;;($223.00);100.0;
770;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.01;5/26/21, 10:46 AM;$0.00;($223.00);0.0;
771;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.01;5/26/21, 10:46 AM;;($222.00);-100.0;
772;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.03;5/26/21, 10:53 AM;($2.00);($225.00);0.0;
773;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.03;5/26/21, 10:53 AM;;($225.00);100.0;
774;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.00;5/26/21, 10:59 AM;($3.00);($228.00);0.0;
775;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.00;5/26/21, 10:59 AM;;($227.00);-100.0;
776;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.99;5/26/21, 11:00 AM;$1.00;($227.00);0.0;
777;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.99;5/26/21, 11:00 AM;;($227.00);100.0;
778;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.00;5/26/21, 11:02 AM;$1.00;($226.00);0.0;
779;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.00;5/26/21, 11:02 AM;;($226.00);-100.0;
780;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.03;5/26/21, 11:09 AM;($3.00);($229.00);0.0;
781;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.03;5/26/21, 11:09 AM;;($229.00);100.0;
782;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$2.03;5/26/21, 11:12 AM;$0.00;($229.00);0.0;
783;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.05;5/26/21, 11:18 AM;;($229.00);-100.0;
784;VWAPBreakout(LONG);Buy to Close;1;100.0;$2.03;5/26/21, 11:20 AM;$2.00;($227.00);0.0;
785;VWAPBreakout(LONG);Buy to Open;1;100.0;$2.03;5/26/21, 11:20 AM;;($227.00);100.0;
786;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$2.00;5/26/21, 11:21 AM;($3.00);($230.00);0.0;
787;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$2.00;5/26/21, 11:21 AM;;($230.00);-100.0;
788;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.96;5/26/21, 11:30 AM;$4.00;($226.00);0.0;
789;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.94;5/26/21, 11:50 AM;;($225.00);100.0;
790;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.97;5/26/21, 11:59 AM;$3.00;($223.00);0.0;
791;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.97;5/26/21, 11:59 AM;;($223.00);-100.0;
792;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.96;5/26/21, 12:00 PM;$1.00;($222.00);0.0;
793;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.96;5/26/21, 12:00 PM;;($223.00);100.0;
794;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.95;5/26/21, 12:01 PM;($1.00);($223.00);0.0;
795;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.95;5/26/21, 12:01 PM;;($223.00);-100.0;
796;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.95;5/26/21, 12:13 PM;$0.00;($223.00);0.0;
797;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.95;5/26/21, 12:13 PM;;($223.00);100.0;
798;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.94;5/26/21, 12:18 PM;($1.00);($224.00);0.0;
799;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.94;5/26/21, 12:18 PM;;($224.00);-100.0;
800;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.93;5/26/21, 12:22 PM;$1.00;($223.00);0.0;
801;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.93;5/26/21, 12:22 PM;;($223.00);100.0;
802;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.91;5/26/21, 12:24 PM;($2.00);($225.00);0.0;
803;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.91;5/26/21, 12:24 PM;;($225.00);-100.0;
804;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.93;5/26/21, 12:27 PM;($2.00);($227.00);0.0;
805;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.90;5/26/21, 12:34 PM;;($227.00);100.0;
806;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.92;5/26/21, 12:40 PM;$2.00;($225.00);0.0;
807;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.92;5/26/21, 12:40 PM;;($225.00);-100.0;
808;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.91;5/26/21, 12:43 PM;$1.00;($224.00);0.0;
809;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.91;5/26/21, 12:43 PM;;($222.00);100.0;
810;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.89;5/26/21, 12:51 PM;($2.00);($226.00);0.0;
811;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.89;5/26/21, 12:51 PM;;($226.00);-100.0;
812;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.87;5/26/21, 12:58 PM;$2.00;($224.00);0.0;
813;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.88;5/26/21, 1:07 PM;;($224.00);100.0;
814;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.84;5/26/21, 1:10 PM;($4.00);($228.00);0.0;
815;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.84;5/26/21, 1:10 PM;;($228.00);-100.0;
816;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.85;5/26/21, 1:20 PM;($1.00);($229.00);0.0;
817;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.85;5/26/21, 1:20 PM;;($229.00);100.0;
818;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.85;5/26/21, 1:24 PM;$0.00;($229.00);0.0;
819;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.85;5/26/21, 1:24 PM;;($229.00);-100.0;
820;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.87;5/26/21, 1:29 PM;($2.00);($231.00);0.0;
821;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.87;5/26/21, 1:29 PM;;($231.00);100.0;
822;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.86;5/26/21, 1:36 PM;($1.00);($232.00);0.0;
823;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.86;5/26/21, 1:36 PM;;($230.00);-100.0;
824;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.84;5/26/21, 1:42 PM;$2.00;($230.00);0.0;
825;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.79;5/26/21, 1:51 PM;;($230.00);100.0;
826;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.78;5/26/21, 1:52 PM;($1.00);($231.00);0.0;
827;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.78;5/26/21, 1:52 PM;;($231.00);-100.0;
828;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.79;5/26/21, 2:00 PM;($1.00);($232.00);0.0;
829;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.79;5/26/21, 2:00 PM;;($232.00);100.0;
830;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.80;5/26/21, 2:11 PM;$1.00;($231.00);0.0;
831;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.80;5/26/21, 2:11 PM;;($231.00);-100.0;
832;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.84;5/26/21, 2:23 PM;($4.00);($235.00);0.0;
833;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.84;5/26/21, 2:23 PM;;($235.00);100.0;
834;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$1.82;5/26/21, 2:29 PM;($2.00);($237.00);0.0;
835;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.83;5/26/21, 2:30 PM;;($237.00);-100.0;
836;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.80;5/26/21, 2:37 PM;$3.00;($234.00);0.0;
837;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.80;5/26/21, 2:37 PM;;($234.00);100.0;
838;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.83;5/26/21, 2:45 PM;$3.00;($231.00);0.0;
839;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.83;5/26/21, 2:45 PM;;($231.00);-100.0;
840;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.82;5/26/21, 2:47 PM;$1.00;($230.00);0.0;
841;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.82;5/26/21, 2:47 PM;;($230.00);100.0;
842;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.82;5/26/21, 2:51 PM;$0.00;($230.00);0.0;
843;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.82;5/26/21, 2:51 PM;;($230.00);-100.0;
844;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.82;5/26/21, 2:53 PM;$0.00;($230.00);0.0;
845;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.82;5/26/21, 2:53 PM;;($230.00);100.0;
846;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.83;5/26/21, 2:54 PM;$1.00;($229.00);0.0;
847;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.83;5/26/21, 2:54 PM;;($229.00);-100.0;
848;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.81;5/26/21, 2:55 PM;$2.00;($227.00);0.0;
849;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.81;5/26/21, 2:55 PM;;($227.00);100.0;
850;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.81;5/26/21, 2:59 PM;$0.00;($227.00);0.0;
851;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.81;5/26/21, 2:59 PM;;($227.00);-100.0;
852;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.79;5/26/21, 3:09 PM;$2.00;($225.00);0.0;
853;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.79;5/26/21, 3:09 PM;;($225.00);100.0;
854;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.78;5/26/21, 3:10 PM;($1.00);($226.00);0.0;
855;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.78;5/26/21, 3:10 PM;;($227.00);-100.0;
856;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.80;5/26/21, 3:15 PM;($2.00);($228.00);0.0;
857;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.80;5/26/21, 3:15 PM;;($228.00);100.0;
858;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.80;5/26/21, 3:23 PM;$0.00;($228.00);0.0;
859;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.80;5/26/21, 3:23 PM;;($228.00);-100.0;
860;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.79;5/26/21, 3:27 PM;$1.00;($227.00);0.0;
861;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.79;5/26/21, 3:27 PM;;($227.00);100.0;
862;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.79;5/26/21, 3:28 PM;$0.00;($227.00);0.0;
863;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.79;5/26/21, 3:28 PM;;($227.00);-100.0;
864;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.81;5/26/21, 3:31 PM;($2.00);($229.00);0.0;
865;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.81;5/26/21, 3:31 PM;;($229.00);100.0;
866;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.78;5/26/21, 3:36 PM;($3.00);($232.00);0.0;
867;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.78;5/26/21, 3:36 PM;;($232.00);-100.0;
868;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.78;5/26/21, 3:40 PM;$0.00;($232.00);0.0;
869;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.78;5/26/21, 3:40 PM;;($232.00);100.0;
870;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.78;5/26/21, 3:41 PM;$0.00;($232.00);0.0;
871;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.78;5/26/21, 3:41 PM;;($232.00);-100.0;
872;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.81;5/26/21, 3:47 PM;($3.00);($235.00);0.0;
873;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.81;5/26/21, 3:47 PM;;($235.00);100.0;
874;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.80;5/26/21, 3:54 PM;($1.00);($236.00);0.0;
875;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.80;5/26/21, 3:54 PM;;($236.00);-100.0;
876;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.82;5/27/21, 9:32 AM;($2.00);($238.00);0.0;
877;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.82;5/27/21, 9:32 AM;;($238.00);100.0;
878;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.79;5/27/21, 9:36 AM;($3.00);($241.00);0.0;
879;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.79;5/27/21, 9:36 AM;;($241.00);-100.0;
880;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.80;5/27/21, 9:38 AM;($1.00);($242.00);0.0;
881;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.80;5/27/21, 9:38 AM;;($243.00);100.0;
882;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.86;5/27/21, 9:42 AM;$6.00;($236.00);0.0;
883;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.86;5/27/21, 9:42 AM;;($235.00);-100.0;
884;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.87;5/27/21, 9:43 AM;($1.00);($237.00);0.0;
885;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.87;5/27/21, 9:43 AM;;($236.00);100.0;
886;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.94;5/27/21, 9:51 AM;$7.00;($230.00);0.0;
887;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.94;5/27/21, 9:51 AM;;($230.00);-100.0;
888;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.96;5/27/21, 9:53 AM;($2.00);($232.00);0.0;
889;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.96;5/27/21, 9:53 AM;;($232.00);100.0;
890;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.87;5/27/21, 9:58 AM;($9.00);($241.00);0.0;
891;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.87;5/27/21, 9:58 AM;;($244.00);-100.0;
892;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.82;5/27/21, 10:04 AM;$5.00;($236.00);0.0;
893;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.82;5/27/21, 10:04 AM;;($236.00);100.0;
894;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.79;5/27/21, 10:06 AM;($3.00);($239.00);0.0;
895;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.79;5/27/21, 10:06 AM;;($239.00);-100.0;
896;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.85;5/27/21, 10:09 AM;($6.00);($245.00);0.0;
897;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.85;5/27/21, 10:10 AM;;($246.00);100.0;
898;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$1.90;5/27/21, 10:21 AM;$5.00;($240.00);0.0;
899;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.93;5/27/21, 10:23 AM;;($240.00);-100.0;
900;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.92;5/27/21, 10:24 AM;$1.00;($239.00);0.0;
901;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.92;5/27/21, 10:24 AM;;($239.00);100.0;
902;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.94;5/27/21, 10:25 AM;$2.00;($237.00);0.0;
903;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.94;5/27/21, 10:25 AM;;($237.00);-100.0;
904;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.91;5/27/21, 10:26 AM;$3.00;($234.00);0.0;
905;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.91;5/27/21, 10:26 AM;;($234.00);100.0;
906;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.91;5/27/21, 10:28 AM;$0.00;($234.00);0.0;
907;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.91;5/27/21, 10:28 AM;;($234.00);-100.0;
908;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.94;5/27/21, 10:30 AM;($3.00);($237.00);0.0;
909;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.94;5/27/21, 10:30 AM;;($233.00);100.0;
910;VWAPBreakout(CLOSE);Sell to Close;-1;-100.0;$2.00;5/27/21, 10:34 AM;$6.00;($231.00);0.0;
911;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.96;5/27/21, 10:37 AM;;($231.00);-100.0;
912;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.97;5/27/21, 10:39 AM;($1.00);($232.00);0.0;
913;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.82;5/27/21, 10:53 AM;;($232.00);100.0;
914;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.83;5/27/21, 10:54 AM;$1.00;($231.00);0.0;
915;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.83;5/27/21, 10:54 AM;;($231.00);-100.0;
916;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.81;5/27/21, 10:56 AM;$2.00;($229.00);0.0;
917;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.81;5/27/21, 10:56 AM;;($229.00);100.0;
918;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.80;5/27/21, 11:04 AM;($1.00);($230.00);0.0;
919;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.80;5/27/21, 11:04 AM;;($229.00);-100.0;
920;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.86;5/27/21, 11:09 AM;($6.00);($236.00);0.0;
921;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.83;5/27/21, 11:10 AM;;($236.00);100.0;
922;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.81;5/27/21, 11:11 AM;($2.00);($238.00);0.0;
923;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.81;5/27/21, 11:11 AM;;($238.00);-100.0;
924;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.84;5/27/21, 11:15 AM;($3.00);($241.00);0.0;
925;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.80;5/27/21, 11:16 AM;;($241.00);100.0;
926;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.80;5/27/21, 11:18 AM;$0.00;($241.00);0.0;
927;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.80;5/27/21, 11:18 AM;;($241.00);-100.0;
928;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.82;5/27/21, 11:22 AM;($2.00);($243.00);0.0;
929;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.82;5/27/21, 11:22 AM;;($244.00);100.0;
930;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.72;5/27/21, 11:30 AM;($10.00);($253.00);0.0;
931;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.72;5/27/21, 11:30 AM;;($253.00);-100.0;
932;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.71;5/27/21, 11:50 AM;$1.00;($252.00);0.0;
933;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.71;5/27/21, 11:50 AM;;($254.00);100.0;
934;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.68;5/27/21, 11:54 AM;($3.00);($255.00);0.0;
935;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.68;5/27/21, 11:54 AM;;($255.00);-100.0;
936;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.70;5/27/21, 11:57 AM;($2.00);($257.00);0.0;
937;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.70;5/27/21, 12:04 PM;;($257.00);100.0;
938;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.70;5/27/21, 12:13 PM;$0.00;($257.00);0.0;
939;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.70;5/27/21, 12:13 PM;;($257.00);-100.0;
940;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.69;5/27/21, 12:23 PM;$1.00;($256.00);0.0;
941;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.69;5/27/21, 12:23 PM;;($257.00);100.0;
942;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.68;5/27/21, 12:31 PM;($1.00);($257.00);0.0;
943;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.68;5/27/21, 12:31 PM;;($257.00);-100.0;
944;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.64;5/27/21, 12:54 PM;$4.00;($253.00);0.0;
945;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.64;5/27/21, 12:54 PM;;($253.00);100.0;
946;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.63;5/27/21, 12:56 PM;($1.00);($254.00);0.0;
947;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.63;5/27/21, 12:56 PM;;($254.00);-100.0;
948;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.62;5/27/21, 1:08 PM;$1.00;($253.00);0.0;
949;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.62;5/27/21, 1:08 PM;;($253.00);100.0;
950;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.62;5/27/21, 1:17 PM;$0.00;($253.00);0.0;
951;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.62;5/27/21, 1:17 PM;;($252.00);-100.0;
952;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.65;5/27/21, 1:24 PM;($3.00);($256.00);0.0;
953;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.65;5/27/21, 1:24 PM;;($256.00);100.0;
954;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.60;5/27/21, 1:30 PM;($5.00);($261.00);0.0;
955;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.60;5/27/21, 1:30 PM;;($262.00);-100.0;
956;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.57;5/27/21, 1:43 PM;$3.00;($258.00);0.0;
957;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.53;5/27/21, 1:53 PM;;($258.00);100.0;
958;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.50;5/27/21, 1:55 PM;($3.00);($261.00);0.0;
959;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.50;5/27/21, 1:55 PM;;($263.00);-100.0;
960;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.52;5/27/21, 1:59 PM;($2.00);($263.00);0.0;
961;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.52;5/27/21, 1:59 PM;;($263.00);100.0;
962;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.50;5/27/21, 2:02 PM;($2.00);($265.00);0.0;
963;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.50;5/27/21, 2:02 PM;;($265.00);-100.0;
964;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.46;5/27/21, 2:07 PM;$4.00;($261.00);0.0;
965;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.46;5/27/21, 2:07 PM;;($261.00);100.0;
966;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.45;5/27/21, 2:08 PM;($1.00);($262.00);0.0;
967;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.45;5/27/21, 2:08 PM;;($261.00);-100.0;
968;VWAPBreakout(CLOSE);Buy to Close;1;100.0;$1.43;5/27/21, 2:12 PM;$2.00;($260.00);0.0;
969;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.43;5/27/21, 2:14 PM;;($260.00);100.0;
970;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.40;5/27/21, 2:15 PM;($3.00);($263.00);0.0;
971;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.40;5/27/21, 2:15 PM;;($263.00);-100.0;
972;VWAPBreakout(LONG);Buy to Close;1;100.0;$1.43;5/27/21, 2:21 PM;($3.00);($266.00);0.0;
973;VWAPBreakout(LONG);Buy to Open;1;100.0;$1.43;5/27/21, 2:21 PM;;($266.00);100.0;
974;VWAPBreakout(SHORT);Sell to Close;-1;-100.0;$1.40;5/27/21, 2:25 PM;($3.00);($269.00);0.0;
975;VWAPBreakout(SHORT);Sell to Open;-1;-100.0;$1.40;5/27/21, 2:25 PM;;($269.00);-100.0;
