Date/Time,Open,High,Low,Close
2021-06-01 10:52:00,124.55,124.56,124.45,124.4619
2021-06-01 10:53:00,124.47,124.48,124.37,124.4222
2021-06-01 10:54:00,124.425,124.44,124.39,124.41
2021-06-01 10:55:00,124.415,124.415,124.3,124.365
2021-06-01 10:56:00,124.36,124.385,124.25,124.3327
2021-06-01 10:57:00,124.33,124.36,124.315,124.335
2021-06-01 10:58:00,124.335,124.42,124.32,124.405
2021-06-01 10:59:00,124.4042,124.44,124.38,124.425
2021-06-01 11:00:00,124.42,124.465,124.37,124.41
2021-06-01 11:01:00,124.415,124.4189,124.3626,124.39
2021-06-01 11:02:00,124.39,124.405,124.3424,124.35
2021-06-01 11:03:00,124.3426,124.47,124.34,124.425
2021-06-01 11:04:00,124.425,124.465,124.385,124.445
2021-06-01 11:05:00,124.45,124.47,124.34,124.3718
2021-06-01 11:06:00,124.37,124.43,124.36,124.415
2021-06-01 11:07:00,124.415,124.47,124.415,124.4626
2021-06-01 11:08:00,124.465,124.6183,124.46,124.615
2021-06-01 11:09:00,124.613,124.66,124.56,124.655
2021-06-01 11:10:00,124.655,124.655,124.61,124.64
2021-06-01 11:11:00,124.64,124.69,124.63,124.6899
2021-06-01 11:12:00,124.68,124.71,124.67,124.705
2021-06-01 11:13:00,124.7075,124.71,124.68,124.69
2021-06-01 11:14:00,124.69,124.7,124.67,124.685
2021-06-01 11:15:00,124.6859,124.699,124.645,124.66
2021-06-01 11:16:00,124.66,124.69,124.6402,124.6748
2021-06-01 11:17:00,124.67,124.7,124.66,124.685
2021-06-01 11:18:00,124.68,124.73,124.68,124.715
2021-06-01 11:19:00,124.715,124.815,124.7,124.8143
2021-06-01 11:20:00,124.815,124.83,124.77,124.79
2021-06-01 11:21:00,124.78,124.83,124.71,124.725
2021-06-01 11:22:00,124.7333,124.76,124.71,124.7589
2021-06-01 11:23:00,124.76,124.78,124.745,124.745
2021-06-01 11:24:00,124.74,124.77,124.73,124.74
2021-06-01 11:25:00,124.7432,124.7699,124.73,124.7476
2021-06-01 11:26:00,124.75,124.75,124.69,124.695
2021-06-01 11:27:00,124.6958,124.71,124.62,124.63
2021-06-01 11:28:00,124.63,124.69,124.62,124.65
2021-06-01 11:29:00,124.655,124.72,124.64,124.68
2021-06-01 11:30:00,124.68,124.68,124.62,124.672
2021-06-01 11:31:00,124.675,124.695,124.62,124.67
2021-06-01 11:32:00,124.6701,124.68,124.6305,124.655
2021-06-01 11:33:00,124.66,124.66,124.55,124.56
2021-06-01 11:34:00,124.56,124.655,124.5558,124.625
2021-06-01 11:35:00,124.63,124.7316,124.6231,124.7316
2021-06-01 11:36:00,124.7315,124.79,124.73,124.78
2021-06-01 11:37:00,124.775,124.81,124.745,124.76
2021-06-01 11:38:00,124.765,124.775,124.73,124.755
2021-06-01 11:39:00,124.755,124.775,124.74,124.76
2021-06-01 11:40:00,124.76,124.77,124.67,124.6779
2021-06-01 11:41:00,124.67,124.695,124.655,124.68
2021-06-01 11:42:00,124.6858,124.72,124.66,124.717
2021-06-01 11:43:00,124.7169,124.74,124.68,124.705
2021-06-01 11:44:00,124.7,124.71,124.655,124.655
2021-06-01 11:45:00,124.6589,124.66,124.59,124.605
2021-06-01 11:46:00,124.6,124.62,124.58,124.59
2021-06-01 11:47:00,124.59,124.6499,124.58,124.6012
2021-06-01 11:48:00,124.605,124.64,124.6033,124.64
2021-06-01 11:49:00,124.64,124.65,124.61,124.625
2021-06-01 11:50:00,124.6256,124.64,124.58,124.64
2021-06-01 11:51:00,124.645,124.68,124.61,124.65
2021-06-01 11:52:00,124.66,124.695,124.64,124.6802
2021-06-01 11:53:00,124.685,124.695,124.65,124.665
2021-06-01 11:54:00,124.67,124.695,124.65,124.685
2021-06-01 11:55:00,124.68,124.7,124.59,124.64
2021-06-01 11:56:00,124.64,124.7099,124.62,124.701
2021-06-01 11:57:00,124.7,124.79,124.66,124.78
2021-06-01 11:58:00,124.77,124.79,124.74,124.755
2021-06-01 11:59:00,124.755,124.76,124.69,124.7199
2021-06-01 12:00:00,124.72,124.74,124.6,124.6873
2021-06-01 12:01:00,124.68,124.71,124.63,124.64
2021-06-01 12:02:00,124.64,124.67,124.63,124.665
2021-06-01 12:03:00,124.665,124.72,124.66,124.665
2021-06-01 12:04:00,124.67,124.67,124.63,124.6601
2021-06-01 12:05:00,124.66,124.67,124.61,124.635
2021-06-01 12:06:00,124.635,124.6599,124.6,124.615
2021-06-01 12:07:00,124.61,124.62,124.53,124.55
2021-06-01 12:08:00,124.5501,124.5501,124.42,124.46
2021-06-01 12:09:00,124.455,124.47,124.43,124.43
2021-06-01 12:10:00,124.435,124.46,124.395,124.4599
2021-06-01 12:11:00,124.4562,124.465,124.36,124.3658
2021-06-01 12:12:00,124.365,124.39,124.36,124.38
2021-06-01 12:13:00,124.39,124.4053,124.375,124.405
2021-06-01 12:14:00,124.405,124.42,124.37,124.3882
2021-06-01 12:15:00,124.385,124.45,124.38,124.42
2021-06-01 12:16:00,124.4279,124.4279,124.38,124.4
2021-06-01 12:17:00,124.39,124.415,124.36,124.41
2021-06-01 12:18:00,124.405,124.45,124.39,124.4382
2021-06-01 12:19:00,124.44,124.44,124.4,124.44
2021-06-01 12:20:00,124.44,124.45,124.4,124.425
2021-06-01 12:21:00,124.425,124.45,124.415,124.44
2021-06-01 12:22:00,124.43,124.57,124.43,124.565
2021-06-01 12:23:00,124.565,124.6,124.55,124.58
2021-06-01 12:24:00,124.575,124.59,124.53,124.5353
2021-06-01 12:25:00,124.5315,124.57,124.51,124.566
2021-06-01 12:26:00,124.57,124.58,124.54,124.565
2021-06-01 12:27:00,124.565,124.64,124.56,124.64
2021-06-01 12:28:00,124.6366,124.648,124.57,124.5916
2021-06-01 12:29:00,124.595,124.61,124.58,124.585
2021-06-01 12:30:00,124.58,124.64,124.57,124.61
2021-06-01 12:31:00,124.6174,124.62,124.57,124.595
2021-06-01 12:32:00,124.595,124.605,124.545,124.5728
2021-06-01 12:33:00,124.58,124.63,124.56,124.6217
2021-06-01 12:34:00,124.62,124.64,124.57,124.6274
2021-06-01 12:35:00,124.625,124.64,124.6,124.64
2021-06-01 12:36:00,124.63,124.63,124.6,124.6043
2021-06-01 12:37:00,124.605,124.62,124.58,124.585
2021-06-01 12:38:00,124.58,124.6,124.55,124.58
2021-06-01 12:39:00,124.58,124.61,124.58,124.595
2021-06-01 12:40:00,124.59,124.61,124.575,124.605
2021-06-01 12:41:00,124.6058,124.62,124.58,124.615
2021-06-01 12:42:00,124.6101,124.685,124.61,124.675
2021-06-01 12:43:00,124.677,124.8,124.67,124.79
2021-06-01 12:44:00,124.7914,124.85,124.77,124.815
2021-06-01 12:45:00,124.815,124.83,124.805,124.815
2021-06-01 12:46:00,124.82,124.83,124.78,124.828
2021-06-01 12:47:00,124.825,124.83,124.8,124.805
2021-06-01 12:48:00,124.8,124.81,124.79,124.8032
2021-06-01 12:49:00,124.805,124.807,124.76,124.78
2021-06-01 12:50:00,124.77,124.79,124.7145,124.765
2021-06-01 12:51:00,124.77,124.78,124.745,124.745
2021-06-01 12:52:00,124.75,124.79,124.75,124.77
2021-06-01 12:53:00,124.765,124.79,124.745,124.78
2021-06-01 12:54:00,124.77,124.81,124.71,124.805
2021-06-01 12:55:00,124.805,124.805,124.76,124.775
2021-06-01 12:56:00,124.775,124.7799,124.74,124.745
2021-06-01 12:57:00,124.7477,124.77,124.74,124.755
2021-06-01 12:58:00,124.76,124.83,124.76,124.81
2021-06-01 12:59:00,124.815,124.84,124.795,124.8397
2021-06-01 13:00:00,124.8389,124.84,124.77,124.77
2021-06-01 13:01:00,124.775,124.7799,124.71,124.725
2021-06-01 13:02:00,124.725,124.755,124.715,124.7369
2021-06-01 13:03:00,124.7384,124.76,124.715,124.75
2021-06-01 13:04:00,124.75,124.75,124.66,124.6609
2021-06-01 13:05:00,124.66,124.66,124.5802,124.59
2021-06-01 13:06:00,124.595,124.62,124.57,124.5811
2021-06-01 13:07:00,124.58,124.635,124.58,124.63
2021-06-01 13:08:00,124.63,124.67,124.6248,124.635
2021-06-01 13:09:00,124.631,124.6482,124.6,124.6399
2021-06-01 13:10:00,124.635,124.66,124.62,124.6499
2021-06-01 13:11:00,124.64,124.68,124.63,124.6685
2021-06-01 13:12:00,124.665,124.69,124.65,124.69
2021-06-01 13:13:00,124.69,124.695,124.64,124.6401
2021-06-01 13:14:00,124.64,124.665,124.63,124.6448
2021-06-01 13:15:00,124.64,124.655,124.58,124.585
2021-06-01 13:16:00,124.585,124.6199,124.57,124.6
2021-06-01 13:17:00,124.6,124.62,124.57,124.62
2021-06-01 13:18:00,124.6101,124.6101,124.58,124.59
2021-06-01 13:19:00,124.6,124.6,124.56,124.5609
2021-06-01 13:20:00,124.565,124.6,124.56,124.595
2021-06-01 13:21:00,124.6,124.6,124.53,124.53
2021-06-01 13:22:00,124.5223,124.56,124.505,124.515
2021-06-01 13:23:00,124.515,124.535,124.49,124.525
2021-06-01 13:24:00,124.525,124.555,124.51,124.53
2021-06-01 13:25:00,124.53,124.5479,124.515,124.5375
2021-06-01 13:26:00,124.545,124.55,124.52,124.525
2021-06-01 13:27:00,124.525,124.54,124.49,124.535
2021-06-01 13:28:00,124.54,124.6,124.5382,124.57
2021-06-01 13:29:00,124.56,124.58,124.545,124.5675
2021-06-01 13:30:00,124.56,124.5871,124.5304,124.575
2021-06-01 13:31:00,124.575,124.58,124.55,124.577
2021-06-01 13:32:00,124.575,124.59,124.555,124.5799
2021-06-01 13:33:00,124.575,124.6,124.575,124.582
2021-06-01 13:34:00,124.58,124.5882,124.57,124.57
2021-06-01 13:35:00,124.575,124.575,124.54,124.5433
2021-06-01 13:36:00,124.54,124.545,124.53,124.535
2021-06-01 13:37:00,124.5386,124.58,124.52,124.525
2021-06-01 13:38:00,124.525,124.5382,124.505,124.525
2021-06-01 13:39:00,124.525,124.57,124.525,124.55
2021-06-01 13:40:00,124.5479,124.55,124.505,124.51
2021-06-01 13:41:00,124.5136,124.5199,124.46,124.49
2021-06-01 13:42:00,124.485,124.55,124.485,124.5317
2021-06-01 13:43:00,124.5277,124.53,124.47,124.475
2021-06-01 13:44:00,124.475,124.53,124.47,124.51
2021-06-01 13:45:00,124.505,124.53,124.485,124.515
2021-06-01 13:46:00,124.515,124.5699,124.4807,124.4807
2021-06-01 13:47:00,124.485,124.53,124.485,124.4999
2021-06-01 13:48:00,124.49,124.505,124.46,124.505
2021-06-01 13:49:00,124.5,124.58,124.49,124.535
2021-06-01 13:50:00,124.5343,124.575,124.5287,124.57
2021-06-01 13:51:00,124.565,124.58,124.525,124.525
2021-06-01 13:52:00,124.53,124.53,124.5,124.5001
2021-06-01 13:53:00,124.509,124.525,124.49,124.525
2021-06-01 13:54:00,124.52,124.53,124.47,124.495
2021-06-01 13:55:00,124.4928,124.5367,124.46,124.5367
2021-06-01 13:56:00,124.535,124.58,124.51,124.565
2021-06-01 13:57:00,124.565,124.58,124.5399,124.58
2021-06-01 13:58:00,124.575,124.6,124.57,124.585
2021-06-01 13:59:00,124.585,124.595,124.565,124.58
2021-06-01 14:00:00,124.575,124.595,124.53,124.58
2021-06-01 14:01:00,124.57,124.64,124.56,124.61
2021-06-01 14:02:00,124.615,124.65,124.615,124.625
2021-06-01 14:03:00,124.62,124.63,124.5999,124.6128
2021-06-01 14:04:00,124.615,124.65,124.611,124.64
2021-06-01 14:05:00,124.64,124.68,124.6308,124.6348
2021-06-01 14:06:00,124.635,124.68,124.6334,124.675
2021-06-01 14:07:00,124.68,124.7,124.645,124.6577
2021-06-01 14:08:00,124.6551,124.67,124.64,124.6441
2021-06-01 14:09:00,124.645,124.69,124.6302,124.68
2021-06-01 14:10:00,124.675,124.705,124.67,124.675
2021-06-01 14:11:00,124.675,124.735,124.67,124.69
2021-06-01 14:12:00,124.69,124.7474,124.69,124.732
2021-06-01 14:13:00,124.7399,124.75,124.72,124.73
2021-06-01 14:14:00,124.725,124.735,124.71,124.72
2021-06-01 14:15:00,124.725,124.7375,124.695,124.715
2021-06-01 14:16:00,124.715,124.74,124.71,124.725
2021-06-01 14:17:00,124.7232,124.75,124.72,124.74
2021-06-01 14:18:00,124.735,124.77,124.73,124.75
2021-06-01 14:19:00,124.76,124.779,124.75,124.775
2021-06-01 14:20:00,124.77,124.83,124.76,124.813
2021-06-01 14:21:00,124.82,124.82,124.79,124.8046
2021-06-01 14:22:00,124.805,124.83,124.8,124.8175
2021-06-01 14:23:00,124.8119,124.82,124.79,124.8116
2021-06-01 14:24:00,124.81,124.85,124.81,124.85
2021-06-01 14:25:00,124.845,124.87,124.835,124.86
2021-06-01 14:26:00,124.86,124.87,124.81,124.845
2021-06-01 14:27:00,124.845,124.86,124.82,124.8341
2021-06-01 14:28:00,124.8317,124.87,124.83,124.8386
2021-06-01 14:29:00,124.835,124.835,124.8,124.8
2021-06-01 14:30:00,124.81,124.81,124.7521,124.7795
2021-06-01 14:31:00,124.775,124.795,124.76,124.7893
2021-06-01 14:32:00,124.785,124.8,124.77,124.78
2021-06-01 14:33:00,124.78,124.8,124.76,124.7963
2021-06-01 14:34:00,124.795,124.82,124.78,124.785
2021-06-01 14:35:00,124.78,124.85,124.78,124.8401
2021-06-01 14:36:00,124.845,124.855,124.79,124.795
2021-06-01 14:37:00,124.795,124.84,124.79,124.84
2021-06-01 14:38:00,124.84,124.87,124.825,124.869
2021-06-01 14:39:00,124.865,124.9,124.86,124.895
2021-06-01 14:40:00,124.89,124.9144,124.86,124.905
2021-06-01 14:41:00,124.91,124.94,124.9074,124.919
2021-06-01 14:42:00,124.9199,124.95,124.9001,124.95
2021-06-01 14:43:00,124.95,124.98,124.91,124.975
2021-06-01 14:44:00,124.9723,124.99,124.92,124.9519
2021-06-01 14:45:00,124.95,124.985,124.925,124.98
2021-06-01 14:46:00,124.989,125,124.9701,124.98
2021-06-01 14:47:00,124.98,124.98,124.935,124.9599
2021-06-01 14:48:00,124.95,124.97,124.93,124.967
2021-06-01 14:49:00,124.9659,124.99,124.9531,124.9612
2021-06-01 14:50:00,124.96,125,124.96,124.9699
2021-06-01 14:51:00,124.96,124.97,124.93,124.9574
2021-06-01 14:52:00,124.955,124.96,124.93,124.9319
2021-06-01 14:53:00,124.94,124.94,124.92,124.93
2021-06-01 14:54:00,124.925,124.925,124.865,124.8876
2021-06-01 14:55:00,124.886,124.9,124.87,124.9
2021-06-01 14:56:00,124.8987,124.9,124.865,124.88
2021-06-01 14:57:00,124.885,124.885,124.83,124.8434
2021-06-01 14:58:00,124.84,124.87,124.825,124.87
2021-06-01 14:59:00,124.87,124.89,124.84,124.88
2021-06-01 15:00:00,124.875,124.8971,124.83,124.845
2021-06-01 15:01:00,124.845,124.85,124.81,124.82
2021-06-01 15:02:00,124.82,124.82,124.78,124.7959
2021-06-01 15:03:00,124.795,124.8,124.76,124.787
2021-06-01 15:04:00,124.78,124.8,124.77,124.7999
2021-06-01 15:05:00,124.793,124.8,124.72,124.73
2021-06-01 15:06:00,124.7377,124.75,124.61,124.705
2021-06-01 15:07:00,124.7,124.7455,124.7,124.74
2021-06-01 15:08:00,124.74,124.775,124.72,124.755
2021-06-01 15:09:00,124.755,124.78,124.73,124.75
2021-06-01 15:10:00,124.76,124.78,124.733,124.745
2021-06-01 15:11:00,124.74,124.75,124.72,124.74
2021-06-01 15:12:00,124.735,124.785,124.73,124.7727
2021-06-01 15:13:00,124.78,124.8377,124.78,124.8117
2021-06-01 15:14:00,124.81,124.83,124.75,124.77
2021-06-01 15:15:00,124.78,124.8,124.73,124.76
2021-06-01 15:16:00,124.755,124.78,124.73,124.7352
2021-06-01 15:17:00,124.7314,124.76,124.71,124.76
2021-06-01 15:18:00,124.76,124.76,124.71,124.73
2021-06-01 15:19:00,124.73,124.74,124.71,124.725
2021-06-01 15:20:00,124.725,124.75,124.69,124.75
2021-06-01 15:21:00,124.742,124.75,124.715,124.72
2021-06-01 15:22:00,124.725,124.78,124.723,124.775
2021-06-01 15:23:00,124.78,124.78,124.743,124.7444
2021-06-01 15:24:00,124.745,124.78,124.73,124.7558
2021-06-01 15:25:00,124.751,124.765,124.66,124.68
2021-06-01 15:26:00,124.68,124.7,124.64,124.64
2021-06-01 15:27:00,124.645,124.67,124.625,124.64
2021-06-01 15:28:00,124.64,124.6778,124.635,124.645
2021-06-01 15:29:00,124.64,124.6471,124.59,124.5901
2021-06-01 15:30:00,124.59,124.59,124.55,124.55
2021-06-01 15:31:00,124.55,124.61,124.55,124.59
2021-06-01 15:32:00,124.598,124.6,124.48,124.509
2021-06-01 15:33:00,124.51,124.52,124.47,124.5
2021-06-01 15:34:00,124.4968,124.53,124.492,124.505
2021-06-01 15:35:00,124.5,124.51,124.46,124.47
2021-06-01 15:36:00,124.4769,124.5,124.46,124.4648
2021-06-01 15:37:00,124.4623,124.47,124.41,124.4401
2021-06-01 15:38:00,124.4498,124.4498,124.4,124.425
2021-06-01 15:39:00,124.42,124.44,124.4,124.44
2021-06-01 15:40:00,124.43,124.455,124.405,124.41
2021-06-01 15:41:00,124.4199,124.4757,124.4,124.445
2021-06-01 15:42:00,124.4472,124.4477,124.395,124.42
2021-06-01 15:43:00,124.42,124.455,124.4,124.445
2021-06-01 15:44:00,124.445,124.455,124.41,124.43
2021-06-01 15:45:00,124.435,124.49,124.43,124.485
2021-06-01 15:46:00,124.48,124.49,124.44,124.44
2021-06-01 15:47:00,124.44,124.48,124.42,124.479
2021-06-01 15:48:00,124.475,124.51,124.465,124.5
2021-06-01 15:49:00,124.5,124.51,124.47,124.495
2021-06-01 15:50:00,124.49,124.49,124.29,124.3
2021-06-01 15:51:00,124.305,124.34,124.25,124.27
2021-06-01 15:52:00,124.27,124.94,124.27,124.2945
2021-06-01 15:53:00,124.29,124.32,124.2701,124.29
2021-06-01 15:54:00,124.28,124.35,124.26,124.29
2021-06-01 15:55:00,124.29,124.31,124.26,124.28
2021-06-01 15:56:00,124.28,124.29,124.26,124.28
2021-06-01 15:57:00,124.285,124.29,124.24,124.28
2021-06-01 15:58:00,124.28,124.32,124.21,124.22
2021-06-01 15:59:00,124.215,124.32,124.2,124.3
2021-06-02 09:30:00,124.28,124.59,124.11,124.51
2021-06-02 09:31:00,124.52,124.55,124.22,124.4
2021-06-02 09:32:00,124.41,124.67,124.35,124.65
2021-06-02 09:33:00,124.65,124.68,124.48,124.535
2021-06-02 09:34:00,124.53,124.585,124.31,124.3142
2021-06-02 09:35:00,124.315,124.49,124.25,124.45
2021-06-02 09:36:00,124.465,124.625,124.4601,124.525
2021-06-02 09:37:00,124.52,124.59,124.38,124.385
2021-06-02 09:38:00,124.385,124.44,124.28,124.34
2021-06-02 09:39:00,124.34,124.43,124.32,124.35
2021-06-02 09:40:00,124.35,124.5,124.33,124.452
2021-06-02 09:41:00,124.4516,124.54,124.37,124.375
2021-06-02 09:42:00,124.36,124.52,124.35,124.39
2021-06-02 09:43:00,124.395,124.55,124.3884,124.547
2021-06-02 09:44:00,124.5494,124.68,124.5,124.6594
2021-06-02 09:45:00,124.655,124.9,124.6487,124.885
2021-06-02 09:46:00,124.89,125.02,124.89,124.9698
2021-06-02 09:47:00,124.97,125.02,124.91,124.9199
2021-06-02 09:48:00,124.92,124.97,124.89,124.911
2021-06-02 09:49:00,124.9101,125.0598,124.9101,124.97
2021-06-02 09:50:00,124.97,124.99,124.79,124.87
2021-06-02 09:51:00,124.87,124.88,124.75,124.88
2021-06-02 09:52:00,124.8737,124.88,124.74,124.78
2021-06-02 09:53:00,124.78,124.805,124.74,124.769
2021-06-02 09:54:00,124.765,124.915,124.75,124.895
2021-06-02 09:55:00,124.895,125,124.85,124.945
2021-06-02 09:56:00,124.94,124.99,124.87,124.9701
2021-06-02 09:57:00,124.98,124.98,124.92,124.96
2021-06-02 09:58:00,124.9501,125.1,124.95,125.0901
2021-06-02 09:59:00,125.09,125.13,125.03,125.035
2021-06-02 10:00:00,125.035,125.04,124.885,124.94
2021-06-02 10:01:00,124.945,124.945,124.86,124.88
2021-06-02 10:02:00,124.875,124.9199,124.76,124.77
2021-06-02 10:03:00,124.78,124.8199,124.75,124.79
2021-06-02 10:04:00,124.785,124.93,124.7701,124.895
2021-06-02 10:05:00,124.9,125,124.855,124.955
2021-06-02 10:06:00,124.94,125.07,124.935,125.0653
2021-06-02 10:07:00,125.065,125.15,125.01,125.05
2021-06-02 10:08:00,125.06,125.0676,124.99,125.03
2021-06-02 10:09:00,125.03,125.09,124.99,125.05
2021-06-02 10:10:00,125.04,125.07,124.98,124.9899
2021-06-02 10:11:00,124.9801,125.045,124.935,124.995
2021-06-02 10:12:00,125,125,124.905,124.92
2021-06-02 10:13:00,124.91,124.915,124.84,124.85
2021-06-02 10:14:00,124.85,124.89,124.82,124.88
2021-06-02 10:15:00,124.88,124.94,124.865,124.93
2021-06-02 10:16:00,124.93,124.95,124.845,124.945
2021-06-02 10:17:00,124.94,125.02,124.94,124.985
2021-06-02 10:18:00,124.9838,124.9999,124.871,124.9
2021-06-02 10:19:00,124.9,124.9936,124.85,124.98
2021-06-02 10:20:00,124.9883,125.0057,124.875,124.915
2021-06-02 10:21:00,124.92,124.97,124.855,124.9545
2021-06-02 10:22:00,124.9501,125.03,124.895,124.99
2021-06-02 10:23:00,124.99,125.11,124.99,125.1
2021-06-02 10:24:00,125.1028,125.19,125.1019,125.1499
2021-06-02 10:25:00,125.145,125.1574,125.1,125.125
2021-06-02 10:26:00,125.125,125.1299,125.08,125.105
2021-06-02 10:27:00,125.09,125.13,125.055,125.0634
2021-06-02 10:28:00,125.06,125.0975,125.055,125.09
2021-06-02 10:29:00,125.095,125.109,124.99,125.085
2021-06-02 10:30:00,125.0797,125.15,125.06,125.0678
2021-06-02 10:31:00,125.07,125.11,125.06,125.105
2021-06-02 10:32:00,125.11,125.12,125.041,125.07
2021-06-02 10:33:00,125.06,125.11,125.01,125.01
2021-06-02 10:34:00,125.015,125.08,125,125.025
2021-06-02 10:35:00,125.025,125.04,125.01,125.022
2021-06-02 10:36:00,125.03,125.07,124.99,125.04
2021-06-02 10:37:00,125.035,125.12,125.02,125.107
2021-06-02 10:38:00,125.1089,125.125,125.06,125.0942
2021-06-02 10:39:00,125.09,125.13,125.08,125.105
2021-06-02 10:40:00,125.1,125.24,125.1,125.19
2021-06-02 10:41:00,125.1857,125.23,125.135,125.155
2021-06-02 10:42:00,125.155,125.18,125.105,125.14
2021-06-02 10:43:00,125.15,125.155,125.07,125.145
2021-06-02 10:44:00,125.145,125.1558,125.1,125.115
2021-06-02 10:45:00,125.115,125.1499,125.0801,125.13
2021-06-02 10:46:00,125.135,125.18,125.135,125.16
2021-06-02 10:47:00,125.15,125.169,125.1,125.115
2021-06-02 10:48:00,125.115,125.149,125.1,125.1275
2021-06-02 10:49:00,125.13,125.15,125.11,125.15
2021-06-02 10:50:00,125.1425,125.18,125.1101,125.1227
2021-06-02 10:51:00,125.125,125.13,125.04,125.07
2021-06-02 10:52:00,125.08,125.1,125,125.01
2021-06-02 10:53:00,125.019,125.02,124.93,124.952
2021-06-02 10:54:00,124.96,124.985,124.8801,124.89
2021-06-02 10:55:00,124.9,124.94,124.855,124.895
2021-06-02 10:56:00,124.89,124.89,124.83,124.8639
2021-06-02 10:57:00,124.865,124.92,124.84,124.9157
2021-06-02 10:58:00,124.9182,124.97,124.8919,124.9538
2021-06-02 10:59:00,124.9501,124.97,124.9,124.905
2021-06-02 11:00:00,124.89,125.01,124.88,124.92
2021-06-02 11:01:00,124.92,124.94,124.84,124.9289
2021-06-02 11:02:00,124.93,124.94,124.8885,124.92
2021-06-02 11:03:00,124.925,124.95,124.88,124.945
2021-06-02 11:04:00,124.9399,124.965,124.935,124.965
2021-06-02 11:05:00,124.965,124.9999,124.95,124.95
2021-06-02 11:06:00,124.9411,124.9411,124.81,124.825
2021-06-02 11:07:00,124.825,124.8299,124.76,124.8
2021-06-02 11:08:00,124.81,124.81,124.77,124.8017
2021-06-02 11:09:00,124.8045,124.83,124.775,124.775
2021-06-02 11:10:00,124.77,124.85,124.75,124.845
2021-06-02 11:11:00,124.845,124.9351,124.833,124.9351
2021-06-02 11:12:00,124.935,124.97,124.901,124.91
2021-06-02 11:13:00,124.91,124.96,124.89,124.92
2021-06-02 11:14:00,124.92,124.935,124.86,124.87
2021-06-02 11:15:00,124.855,124.905,124.8401,124.875
2021-06-02 11:16:00,124.88,124.919,124.86,124.8685
2021-06-02 11:17:00,124.87,124.87,124.77,124.7801
2021-06-02 11:18:00,124.785,124.795,124.72,124.735
2021-06-02 11:19:00,124.735,124.78,124.735,124.7601
2021-06-02 11:20:00,124.765,124.8,124.7629,124.8
2021-06-02 11:21:00,124.795,124.8,124.73,124.735
2021-06-02 11:22:00,124.735,124.735,124.65,124.7115
2021-06-02 11:23:00,124.715,124.79,124.7028,124.785
2021-06-02 11:24:00,124.785,124.8,124.71,124.715
2021-06-02 11:25:00,124.71,124.74,124.675,124.725
2021-06-02 11:26:00,124.725,124.76,124.715,124.755
2021-06-02 11:27:00,124.7585,124.91,124.75,124.9019
2021-06-02 11:28:00,124.905,125.005,124.905,124.98
2021-06-02 11:29:00,124.99,124.99,124.94,124.97
2021-06-02 11:30:00,124.97,124.98,124.94,124.98
2021-06-02 11:31:00,124.98,125.04,124.965,125.035
2021-06-02 11:32:00,125.03,125.07,125,125.055
2021-06-02 11:33:00,125.0586,125.09,125.05,125.06
2021-06-02 11:34:00,125.065,125.1,125.03,125.1
2021-06-02 11:35:00,125.095,125.12,125.08,125.0999
2021-06-02 11:36:00,125.09,125.14,125.08,125.085
2021-06-02 11:37:00,125.085,125.11,125.05,125.055
2021-06-02 11:38:00,125.05,125.11,125.05,125.09
2021-06-02 11:39:00,125.09,125.14,125.09,125.11
2021-06-02 11:40:00,125.12,125.13,125.0708,125.105
2021-06-02 11:41:00,125.11,125.15,125.11,125.1352
2021-06-02 11:42:00,125.135,125.14,125.1,125.135
2021-06-02 11:43:00,125.135,125.15,125.11,125.1401
2021-06-02 11:44:00,125.15,125.18,125.13,125.155
2021-06-02 11:45:00,125.16,125.16,125.1,125.1101
2021-06-02 11:46:00,125.11,125.12,125.07,125.115
2021-06-02 11:47:00,125.11,125.145,125.1,125.132
2021-06-02 11:48:00,125.135,125.16,125.1,125.11
2021-06-02 11:49:00,125.11,125.11,125.08,125.095
2021-06-02 11:50:00,125.0988,125.11,125.08,125.085
2021-06-02 11:51:00,125.09,125.12,125.08,125.088
2021-06-02 11:52:00,125.085,125.09,124.99,125.06
2021-06-02 11:53:00,125.065,125.1,125.03,125.035
2021-06-02 11:54:00,125.04,125.05,125.0218,125.035
2021-06-02 11:55:00,125.0359,125.04,124.99,124.9982
2021-06-02 11:56:00,124.995,125.01,124.93,124.96
2021-06-02 11:57:00,124.95,124.99,124.94,124.97
2021-06-02 11:58:00,124.97,125.02,124.965,124.97
2021-06-02 11:59:00,124.96,124.99,124.95,124.985
2021-06-02 12:00:00,124.99,125.02,124.91,124.9148
2021-06-02 12:01:00,124.915,124.94,124.88,124.921
2021-06-02 12:02:00,124.93,124.985,124.93,124.9401
2021-06-02 12:03:00,124.9466,124.99,124.945,124.95
2021-06-02 12:04:00,124.94,124.965,124.9193,124.955
2021-06-02 12:05:00,124.96,124.97,124.945,124.955
2021-06-02 12:06:00,124.955,124.97,124.9327,124.965
2021-06-02 12:07:00,124.97,124.99,124.95,124.9599
2021-06-02 12:08:00,124.95,124.9799,124.925,124.945
2021-06-02 12:09:00,124.945,124.98,124.92,124.96
2021-06-02 12:10:00,124.965,124.99,124.93,124.96
2021-06-02 12:11:00,124.95,124.96,124.925,124.95
2021-06-02 12:12:00,124.9501,124.96,124.92,124.93
2021-06-02 12:13:00,124.935,124.94,124.91,124.915
2021-06-02 12:14:00,124.92,124.95,124.91,124.93
